Year;Country;Energy Consumption (Mtoe);Growth rate per annum 2016.1;Growth rate per annum 2005-15;Share 2016.2
2008;Other S. & Cent. America;0.0;0.0;0.0;0.0
2001;of which: OECD;519.742255237;-0.00249745624859;-0.0173546849663;0.754727428751
2002;Brazil;3.13074172965;0.0746546774084;0.0410386500271;0.0060681297221
2002;Peru;0.0;0.0;0.0;0.0
2002;Denmark;0.0;0.0;0.0;0.0
2002;France;98.8278951894;-0.0807455355552;-0.00316767460796;0.15410022888
2002;Hungary;3.158;0.0110933087857;0.0135971320719;0.00613554995887
2002;Spain;14.2589491786;0.0217488918409;-0.000456494280728;0.0224276753812
2002;United Kingdom;19.8778972861;0.0168484941404;-0.0147541520331;0.0274125626516
2002;Other Europe & Eurasia;1.76684853147;-0.0430688763492;-0.00194949853764;0.0030935886444
2002;Qatar;0.0;0.0;0.0;0.0
2002;Egypt;0.0;0.0;0.0;0.0
2002;Bangladesh;0.0;0.0;0.0;0.0
2002;India;4.379;-0.0134048157099;0.0795164145348;0.0144838422715
2002;Indonesia;0.0;0.0;0.0;0.0
2002;Vietnam;0.0;0.0;0.0;0.0
2002;Non-OECD;85.9935810744;0.0650060189181;0.0377171668464;0.245272571249
2002;European Union #;224.110223582;-0.0231185082006;-0.0150815035623;0.320968941437
2002;CIS;50.219;-0.0234450200574;0.0180220784138;0.106992286285
2003;Peru;0.0;0.0;0.0;0.0
2003;Austria;0.0;0.0;0.0;0.0
2003;Bulgaria;4.52;0.0229948178908;-0.0180695859591;0.00602927528082
2003;Norway;0.0;0.0;0.0;0.0
2003;Poland;0.0;0.0;0.0;0.0
2003;Other Europe & Eurasia;1.63021423723;-0.0430688763492;-0.00194949853764;0.0030935886444
2003;South Africa;2.86532108431;0.296883195103;0.00806042009797;0.00608186227484
2003;Indonesia;0.0;0.0;0.0;0.0
2003;Taiwan;8.80019369145;-0.134250403896;-0.00912399116697;0.0121004673597
2003;Thailand;0.0;0.0;0.0;0.0
2003;Non-OECD;92.4000970267;0.0650060189181;0.0377171668464;0.245272571249
2003;European Union #;226.005494157;-0.0231185082006;-0.0150815035623;0.320968941437
2004;Canada;20.3099730137;0.0156489459622;0.00975552295324;0.0392024264744
2004;Chile;0.0;0.0;0.0;0.0
2004;Finland;5.1957517453;-0.00469765212849;-0.000134273266029;0.0089640258882
2004;Portugal;0.0;0.0;0.0;0.0
2004;Romania;1.25537403267;-0.033061517661;0.0767797800533;0.00431332898149
2004;Switzerland;6.05724759017;-0.0866841767479;0.000353662739655;0.00814051987469
2004;Iran;0.0;0.753145017818;0.0;0.00238308640307
2004;Algeria;0.0;0.0;0.0;0.0
2004;Indonesia;0.0;0.0;0.0;0.0
2004;Taiwan;8.93561705209;-0.134250403896;-0.00912399116697;0.0121004673597
2004;of which: OECD;530.342331374;-0.00249745624859;-0.0173546849663;0.754727428751
2004;European Union #;228.873678125;-0.0231185082006;-0.0150815035623;0.320968941437
2005;Argentina;1.554;0.174781420765;0.0039893884581;0.00321753574139
2005;Brazil;2.22994071593;0.0746546774084;0.0410386500271;0.0060681297221
2005;Venezuela;0.0;0.0;0.0;0.0
2005;Belgium;10.7695614789;0.663086779132;-0.0583003512633;0.0166364663126
2005;Bulgaria;4.176;0.0229948178908;-0.0180695859591;0.00602927528082
2005;Ireland;0.0;0.0;0.0;0.0
2005;Poland;0.0;0.0;0.0;0.0
2005;Portugal;0.0;0.0;0.0;0.0
2005;United Kingdom;18.4681411149;0.0168484941404;-0.0147541520331;0.0274125626516
2005;USSR;0.0;;;
2005;Iran;0.0;0.753145017818;0.0;0.00238308640307
2005;United Arab Emirates;0.0;0.0;0.0;0.0
2005;China;12.0124903833;0.244905944955;0.123949005604;0.0814816355532
2005;Indonesia;0.0;0.0;0.0;0.0
2005;Pakistan;0.594424582523;0.151411704925;0.0622858704597;0.0021211213758
2005;Philippines;0.0;0.0;0.0;0.0
2005;South Korea;33.2124322012;-0.0183932542688;0.0116246797584;0.061980695337
2006;US;187.503099016;0.00746257086816;0.00192590545257;0.323982320147
2006;Trinidad & Tobago;0.0;0.0;0.0;0.0
2006;Other S. & Cent. America;0.0;0.0;0.0;0.0
2006;Czech Republic;5.89367334932;-0.104410392758;0.00823402354842;0.00921224033631
2006;Poland;0.0;0.0;0.0;0.0
2006;Other Africa;0.0;0.0;0.0;0.0
2010;Austria;0.0;0.0;0.0;0.0
2010;Belgium;10.8485314749;0.663086779132;-0.0583003512633;0.0166364663126
2010;Finland;5.21361556582;-0.00469765212849;-0.000134273266029;0.0089640258882
2010;USSR;0.0;;;
2010;Israel;0.0;0.0;0.0;0.0
2010;Australia;0.0;0.0;0.0;0.0
2010;Taiwan;9.41953432593;-0.134250403896;-0.00912399116697;0.0121004673597
2011;Ireland;0.0;0.0;0.0;0.0
2011;Netherlands;0.936954111418;0.0065425902099;0.00199784977413;0.00157305715455
2011;Romania;2.6580983844;-0.033061517661;0.0767797800533;0.00431332898149
2011;Switzerland;6.08799003437;-0.0866841767479;0.000353662739655;0.00814051987469
2011;Iran;0.0233372951318;0.753145017818;0.0;0.00238308640307
2011;Algeria;0.0;0.0;0.0;0.0
2011;Australia;0.0;0.0;0.0;0.0
2011;European Union #;205.16531019;-0.0231185082006;-0.0150815035623;0.320968941437
2011;CIS;60.1521247228;-0.0234450200574;0.0180220784138;0.106992286285
2012;Mexico;1.98434149794;-0.0897316492651;0.00692708052423;0.00403860525882
2012;Colombia;0.0;0.0;0.0;0.0
2012;Other S. & Cent. America;0.0;0.0;0.0;0.0
2012;Finland;5.25505962943;-0.00469765212849;-0.000134273266029;0.0089640258882
2012;Ireland;0.0;0.0;0.0;0.0
2012;Netherlands;0.885801239987;0.0065425902099;0.00199784977413;0.00157305715455
2012;Slovakia;3.50613205412;-0.0272260742254;-0.0156120908864;0.00564638688397
2012;Switzerland;5.79859614189;-0.0866841767479;0.000353662739655;0.00814051987469
2012;Turkey;0.0;0.0;0.0;0.0
2012;United Arab Emirates;0.0;0.0;0.0;0.0
2012;South Africa;2.7048920668;0.296883195103;0.00806042009797;0.00608186227484
2012;China Hong Kong SAR;0.0;0.0;0.0;0.0
2012;Indonesia;0.0;0.0;0.0;0.0
2012;Other Asia Pacific;0.0;0.0;0.0;0.0
2013;Canada;23.2430768168;0.0156489459622;0.00975552295324;0.0392024264744
2013;Mexico;2.67001620424;-0.0897316492651;0.00692708052423;0.00403860525882
2013;Argentina;1.41173009911;0.174781420765;0.0039893884581;0.00321753574139
2013;Trinidad & Tobago;0.0;0.0;0.0;0.0
2013;Czech Republic;6.95689460108;-0.104410392758;0.00823402354842;0.00921224033631
1982;Ireland;0.0;0.0;0.0;0.0
1982;Romania;0.0;-0.033061517661;0.0767797800533;0.00431332898149
1982;Qatar;0.0;0.0;0.0;0.0
1982;Japan;23.88;2.89673638624;-0.341032853681;0.00675652448446
1983;Colombia;0.0;0.0;0.0;0.0
1983;France;32.6426664253;-0.0807455355552;-0.00316767460796;0.15410022888
1983;Hungary;0.56;0.0110933087857;0.0135971320719;0.00613554995887
1983;Slovakia;1.392;-0.0272260742254;-0.0156120908864;0.00564638688397
1983;United Kingdom;11.299;0.0168484941404;-0.0147541520331;0.0274125626516
1983;Israel;0.0;0.0;0.0;0.0
1983;Qatar;0.0;0.0;0.0;0.0
1983;Saudi Arabia;0.0;0.0;0.0;0.0
1983;Egypt;0.0;0.0;0.0;0.0
1983;Bangladesh;0.0;0.0;0.0;0.0
1983;Philippines;0.0;0.0;0.0;0.0
1984;Germany;23.609;-0.0804862994025;-0.055833382397;0.0323442346007
1984;Ireland;0.0;0.0;0.0;0.0
1984;Sweden;11.525;0.11094604485;-0.0251455325756;0.0239901095693
1984;China Hong Kong SAR;0.0;0.0;0.0;0.0
1984;of which: OECD;236.28788344;-0.00249745624859;-0.0173546849663;0.754727428751
1985;Canada;13.696;0.0156489459622;0.00975552295324;0.0392024264744
1985;Austria;0.0;0.0;0.0;0.0
1985;Denmark;0.0;0.0;0.0;0.0
1985;Romania;0.0;-0.033061517661;0.0767797800533;0.00431332898149
1985;Slovakia;2.124;-0.0272260742254;-0.0156120908864;0.00564638688397
1985;Algeria;0.0;0.0;0.0;0.0
1985;Singapore;0.0;0.0;0.0;0.0
1985;European Union #;139.341031314;-0.0231185082006;-0.0150815035623;0.320968941437
1986;Portugal;0.0;0.0;0.0;0.0
1986;Romania;0.0;-0.033061517661;0.0767797800533;0.00431332898149
1986;United Kingdom;13.37;0.0168484941404;-0.0147541520331;0.0274125626516
1986;South Africa;2.097;0.296883195103;0.00806042009797;0.00608186227484
1986;Japan;37.67;2.89673638624;-0.341032853681;0.00675652448446
1986;Malaysia;0.0;0.0;0.0;0.0
1986;Thailand;0.0;0.0;0.0;0.0
1986;Non-OECD;50.7460135312;0.0650060189181;0.0377171668464;0.245272571249
1986;European Union #;151.542824854;-0.0231185082006;-0.0150815035623;0.320968941437
1987;US;108.438245249;0.00746257086816;0.00192590545257;0.323982320147
1987;Canada;17.485;0.0156489459622;0.00975552295324;0.0392024264744
1987;Mexico;0.0;-0.0897316492651;0.00692708052423;0.00403860525882
1987;Peru;0.0;0.0;0.0;0.0
1987;Venezuela;0.0;0.0;0.0;0.0
1987;Other S. & Cent. America;0.0;0.0;0.0;0.0
1987;Czech Republic;2.422;-0.104410392758;0.00823402354842;0.00921224033631
1987;France;60.0805539213;-0.0807455355552;-0.00316767460796;0.15410022888
1987;Norway;0.0;0.0;0.0;0.0
1987;Poland;0.0;0.0;0.0;0.0
1987;Portugal;0.0;0.0;0.0;0.0
1987;Sweden;15.2475449156;0.11094604485;-0.0251455325756;0.0239901095693
1987;USSR;0.0;;;
1987;Other Europe & Eurasia;1.99710639453;-0.0430688763492;-0.00194949853764;0.0030935886444
1987;Israel;0.0;0.0;0.0;0.0
1987;United Arab Emirates;0.0;0.0;0.0;0.0
1987;China Hong Kong SAR;0.0;0.0;0.0;0.0
1987;Taiwan;7.49611440467;-0.134250403896;-0.00912399116697;0.0121004673597
1987;Vietnam;0.0;0.0;0.0;0.0
1987;European Union #;156.401691606;-0.0231185082006;-0.0150815035623;0.320968941437
1988;Colombia;0.0;0.0;0.0;0.0
1988;Ecuador;0.0;0.0;0.0;0.0
1988;Denmark;0.0;0.0;0.0;0.0
1988;Portugal;0.0;0.0;0.0;0.0
1988;Slovakia;2.596;-0.0272260742254;-0.0156120908864;0.00564638688397
1988;USSR;0.0;;;
1988;Iran;0.0;0.753145017818;0.0;0.00238308640307
1988;Other Middle East;0.0;0.0;0.0;0.0
1988;Other Africa;0.0;0.0;0.0;0.0
1988;Australia;0.0;0.0;0.0;0.0
1988;Bangladesh;0.0;0.0;0.0;0.0
1988;China;0.0;0.244905944955;0.123949005604;0.0814816355532
1988;India;1.375;-0.0134048157099;0.0795164145348;0.0144838422715
1988;Singapore;0.0;0.0;0.0;0.0
1988;Other Asia Pacific;0.0;0.0;0.0;0.0
1988;CIS;47.886;-0.0234450200574;0.0180220784138;0.106992286285
1989;Canada;17.9474232034;0.0156489459622;0.00975552295324;0.0392024264744
1989;Chile;0.0;0.0;0.0;0.0
1989;Colombia;0.0;0.0;0.0;0.0
1989;Other S. & Cent. America;0.0;0.0;0.0;0.0
1989;Austria;0.0;0.0;0.0;0.0
1989;Czech Republic;2.81;-0.104410392758;0.00823402354842;0.00921224033631
1989;Germany;36.59;-0.0804862994025;-0.055833382397;0.0323442346007
1989;Poland;0.0;0.0;0.0;0.0
1989;Spain;12.703;0.0217488918409;-0.000456494280728;0.0224276753812
1989;Sweden;14.8443227587;0.11094604485;-0.0251455325756;0.0239901095693
1989;Iran;0.0;0.753145017818;0.0;0.00238308640307
1989;Israel;0.0;0.0;0.0;0.0
1989;Algeria;0.0;0.0;0.0;0.0
1989;India;0.91;-0.0134048157099;0.0795164145348;0.0144838422715
1989;Japan;42.237;2.89673638624;-0.341032853681;0.00675652448446
1989;Pakistan;0.027;0.151411704925;0.0622858704597;0.0021211213758
1989;Philippines;0.0;0.0;0.0;0.0
1989;Thailand;0.0;0.0;0.0;0.0
1989;Other Asia Pacific;0.0;0.0;0.0;0.0
1990;Canada;16.3958908449;0.0156489459622;0.00975552295324;0.0392024264744
1990;Denmark;0.0;0.0;0.0;0.0
1990;Finland;4.31780451264;-0.00469765212849;-0.000134273266029;0.0089640258882
1990;Other Europe & Eurasia;1.04584332715;-0.0430688763492;-0.00194949853764;0.0030935886444
1990;Israel;0.0;0.0;0.0;0.0
1990;Qatar;0.0;0.0;0.0;0.0
1990;United Arab Emirates;0.0;0.0;0.0;0.0
1990;Other Middle East;0.0;0.0;0.0;0.0
1989;US;126.083968769;0.00746257086816;0.00192590545257;0.323982320147
1989;Mexico;0.084;-0.0897316492651;0.00692708052423;0.00403860525882
1989;Brazil;0.414083359732;0.0746546774084;0.0410386500271;0.0060681297221
1989;Belgium;9.32637914649;0.663086779132;-0.0583003512633;0.0166364663126
1989;Bulgaria;3.296;0.0229948178908;-0.0180695859591;0.00602927528082
1989;Finland;4.28969876835;-0.00469765212849;-0.000134273266029;0.0089640258882
1989;Hungary;3.144;0.0110933087857;0.0135971320719;0.00613554995887
1989;Italy;0.0;0.0;0.0;0.0
1989;USSR;0.0;;;
1989;China;0.0;0.244905944955;0.123949005604;0.0814816355532
1989;Indonesia;0.0;0.0;0.0;0.0
1989;Malaysia;0.0;0.0;0.0;0.0
1990;US;137.399379768;0.00746257086816;0.00192590545257;0.323982320147
1990;Argentina;1.647;0.174781420765;0.0039893884581;0.00321753574139
1990;Belgium;9.66692311173;0.663086779132;-0.0583003512633;0.0166364663126
1990;USSR;0.0;;;
1990;Egypt;0.0;0.0;0.0;0.0
1990;China Hong Kong SAR;0.0;0.0;0.0;0.0
1990;Japan;44.288;2.89673638624;-0.341032853681;0.00675652448446
1990;Malaysia;0.0;0.0;0.0;0.0
1991;US;145.903370307;0.00746257086816;0.00192590545257;0.323982320147
1991;Venezuela;0.0;0.0;0.0;0.0
1991;Austria;0.0;0.0;0.0;0.0
1991;Bulgaria;2.983;0.0229948178908;-0.0180695859591;0.00602927528082
1991;Denmark;0.0;0.0;0.0;0.0
1991;Hungary;3.106;0.0110933087857;0.0135971320719;0.00613554995887
1991;Poland;0.0;0.0;0.0;0.0
1991;Slovakia;2.64492917591;-0.0272260742254;-0.0156120908864;0.00564638688397
1991;Spain;12.578;0.0217488918409;-0.000456494280728;0.0224276753812
1991;Israel;0.0;0.0;0.0;0.0
1991;Qatar;0.0;0.0;0.0;0.0
1991;Saudi Arabia;0.0;0.0;0.0;0.0
1991;United Arab Emirates;0.0;0.0;0.0;0.0
1991;South Africa;2.178;0.296883195103;0.00806042009797;0.00608186227484
1991;Bangladesh;0.0;0.0;0.0;0.0
1991;Philippines;0.0;0.0;0.0;0.0
1991;Vietnam;0.0;0.0;0.0;0.0
1992;Brazil;0.398017830475;0.0746546774084;0.0410386500271;0.0060681297221
1992;Venezuela;0.0;0.0;0.0;0.0
1992;Other S. & Cent. America;0.0;0.0;0.0;0.0
1992;Denmark;0.0;0.0;0.0;0.0
1992;Hungary;3.16;0.0110933087857;0.0135971320719;0.00613554995887
1992;Poland;0.0;0.0;0.0;0.0
1992;United Kingdom;17.382;0.0168484941404;-0.0147541520331;0.0274125626516
1992;Algeria;0.0;0.0;0.0;0.0
1992;South Africa;2.213;0.296883195103;0.00806042009797;0.00608186227484
1992;Other Africa;0.0;0.0;0.0;0.0
1992;Bangladesh;0.0;0.0;0.0;0.0
1992;China Hong Kong SAR;0.0;0.0;0.0;0.0
1992;Indonesia;0.0;0.0;0.0;0.0
1992;European Union #;187.178259535;-0.0231185082006;-0.0150815035623;0.320968941437
1993;Poland;0.0;0.0;0.0;0.0
1993;Australia;0.0;0.0;0.0;0.0
1993;Japan;56.256;2.89673638624;-0.341032853681;0.00675652448446
1993;New Zealand;0.0;0.0;0.0;0.0
1980;Australia;0.0;0.0;0.0;0.0
1980;Non-OECD;21.073;0.0650060189181;0.0377171668464;0.245272571249
1982;Canada;8.676;0.0156489459622;0.00975552295324;0.0392024264744
1982;Other S. & Cent. America;0.0;0.0;0.0;0.0
1982;Denmark;0.0;0.0;0.0;0.0
1982;Greece;0.0;0.0;0.0;0.0
1982;Netherlands;0.82;0.0065425902099;0.00199784977413;0.00157305715455
1982;Norway;0.0;0.0;0.0;0.0
1982;Spain;1.985;0.0217488918409;-0.000456494280728;0.0224276753812
1982;Switzerland;3.231;-0.0866841767479;0.000353662739655;0.00814051987469
1982;Turkey;0.0;0.0;0.0;0.0
1982;United Kingdom;9.952;0.0168484941404;-0.0147541520331;0.0274125626516
1982;Israel;0.0;0.0;0.0;0.0
1982;United Arab Emirates;0.0;0.0;0.0;0.0
1982;Other Middle East;0.0;0.0;0.0;0.0
1982;Other Africa;0.0;0.0;0.0;0.0
1982;Bangladesh;0.0;0.0;0.0;0.0
1982;China Hong Kong SAR;0.0;0.0;0.0;0.0
1983;US;69.9492712752;0.00746257086816;0.00192590545257;0.323982320147
1983;Brazil;0.0;0.0746546774084;0.0410386500271;0.0060681297221
1983;Turkey;0.0;0.0;0.0;0.0
1983;United Arab Emirates;0.0;0.0;0.0;0.0
1983;Singapore;0.0;0.0;0.0;0.0
1984;Denmark;0.0;0.0;0.0;0.0
1984;Netherlands;0.782;0.0065425902099;0.00199784977413;0.00157305715455
1984;Poland;0.0;0.0;0.0;0.0
1984;Portugal;0.0;0.0;0.0;0.0
1984;Romania;0.0;-0.033061517661;0.0767797800533;0.00431332898149
1984;Saudi Arabia;0.0;0.0;0.0;0.0
1984;Bangladesh;0.0;0.0;0.0;0.0
1984;Taiwan;5.56386523057;-0.134250403896;-0.00912399116697;0.0121004673597
1985;Belgium;7.82934334978;0.663086779132;-0.0583003512633;0.0166364663126
1985;Greece;0.0;0.0;0.0;0.0
1985;Pakistan;0.088;0.151411704925;0.0622858704597;0.0021211213758
1985;Thailand;0.0;0.0;0.0;0.0
1985;of which: OECD;282.587181468;-0.00249745624859;-0.0173546849663;0.754727428751
1994;Argentina;1.864;0.174781420765;0.0039893884581;0.00321753574139
1994;Ecuador;0.0;0.0;0.0;0.0
1994;Other S. & Cent. America;0.0;0.0;0.0;0.0
1994;Finland;4.36544136737;-0.00469765212849;-0.000134273266029;0.0089640258882
1994;Poland;0.0;0.0;0.0;0.0
1994;USSR;0.0;;;
1994;Other Europe & Eurasia;1.04290175137;-0.0430688763492;-0.00194949853764;0.0030935886444
1994;Saudi Arabia;0.0;0.0;0.0;0.0
1994;Japan;58.718;2.89673638624;-0.341032853681;0.00675652448446
1968;Thailand;0.0;0.0;0.0;0.0
1968;CIS;0.0;-0.0234450200574;0.0180220784138;0.106992286285
1969;Austria;0.0;0.0;0.0;0.0
1969;Belgium;0.00497805131918;0.663086779132;-0.0583003512633;0.0166364663126
1969;Czech Republic;0.0;-0.104410392758;0.00823402354842;0.00921224033631
1969;Hungary;0.0;0.0110933087857;0.0135971320719;0.00613554995887
1969;Poland;0.0;0.0;0.0;0.0
1969;Slovakia;0.0;-0.0272260742254;-0.0156120908864;0.00564638688397
1969;Sweden;0.014;0.11094604485;-0.0251455325756;0.0239901095693
1969;USSR;0.822;;;
1969;Other Africa;0.0;0.0;0.0;0.0
1969;India;0.164;-0.0134048157099;0.0795164145348;0.0144838422715
1969;Japan;0.212;2.89673638624;-0.341032853681;0.00675652448446
1969;New Zealand;0.0;0.0;0.0;0.0
1969;Philippines;0.0;0.0;0.0;0.0
1969;South Korea;0.0;-0.0183932542688;0.0116246797584;0.061980695337
1969;Taiwan;0.0;-0.134250403896;-0.00912399116697;0.0121004673597
1969;Non-OECD;0.997540028058;0.0650060189181;0.0377171668464;0.245272571249
1970;Mexico;0.0;-0.0897316492651;0.00692708052423;0.00403860525882
1970;Argentina;0.0;0.174781420765;0.0039893884581;0.00321753574139
1970;Chile;0.0;0.0;0.0;0.0
1970;Peru;0.0;0.0;0.0;0.0
1970;Austria;0.0;0.0;0.0;0.0
1970;Belgium;0.0128976784179;0.663086779132;-0.0583003512633;0.0166364663126
1970;Finland;0.0;-0.00469765212849;-0.000134273266029;0.0089640258882
1970;Hungary;0.0;0.0110933087857;0.0135971320719;0.00613554995887
1970;Netherlands;0.085;0.0065425902099;0.00199784977413;0.00157305715455
1970;Portugal;0.0;0.0;0.0;0.0
1970;Sweden;0.012;0.11094604485;-0.0251455325756;0.0239901095693
1970;Switzerland;0.564;-0.0866841767479;0.000353662739655;0.00814051987469
1970;China;0.0;0.244905944955;0.123949005604;0.0814816355532
1970;China Hong Kong SAR;0.0;0.0;0.0;0.0
1970;Other Asia Pacific;0.0;0.0;0.0;0.0
1971;Other S. & Cent. America;0.00950355251844;0.0;0.0;0.0
1971;Greece;0.0;0.0;0.0;0.0
1971;Poland;0.0;0.0;0.0;0.0
1971;Portugal;0.0;0.0;0.0;0.0
1971;Romania;0.0;-0.033061517661;0.0767797800533;0.00431332898149
1971;Spain;0.581;0.0217488918409;-0.000456494280728;0.0224276753812
1971;Iran;0.0;0.753145017818;0.0;0.00238308640307
1971;Kuwait;0.0;0.0;0.0;0.0
1971;Saudi Arabia;0.0;0.0;0.0;0.0
1971;Algeria;0.0;0.0;0.0;0.0
1971;South Africa;0.0;0.296883195103;0.00806042009797;0.00608186227484
1971;India;0.22;-0.0134048157099;0.0795164145348;0.0144838422715
1971;Pakistan;0.011;0.151411704925;0.0622858704597;0.0021211213758
1971;South Korea;0.0;-0.0183932542688;0.0116246797584;0.061980695337
1971;Taiwan;0.0;-0.134250403896;-0.00912399116697;0.0121004673597
1971;CIS;0.0;-0.0234450200574;0.0180220784138;0.106992286285
1972;Brazil;0.0;0.0746546774084;0.0410386500271;0.0060681297221
1972;Trinidad & Tobago;0.0;0.0;0.0;0.0
1972;Austria;0.0;0.0;0.0;0.0
1972;Czech Republic;0.0;-0.104410392758;0.00823402354842;0.00921224033631
1972;Denmark;0.0;0.0;0.0;0.0
1972;France;3.30157939992;-0.0807455355552;-0.00316767460796;0.15410022888
1972;Greece;0.0;0.0;0.0;0.0
1972;Romania;0.0;-0.033061517661;0.0767797800533;0.00431332898149
1972;Qatar;0.0;0.0;0.0;0.0
1972;United Arab Emirates;0.0;0.0;0.0;0.0
1972;Bangladesh;0.0;0.0;0.0;0.0
1972;Indonesia;0.0;0.0;0.0;0.0
1972;Pakistan;0.046;0.151411704925;0.0622858704597;0.0021211213758
1972;South Korea;0.0;-0.0183932542688;0.0116246797584;0.061980695337
1972;Thailand;0.0;0.0;0.0;0.0
1972;Vietnam;0.0;0.0;0.0;0.0
1972;Other Asia Pacific;0.0;0.0;0.0;0.0
1973;Colombia;0.0;0.0;0.0;0.0
1973;Venezuela;0.0;0.0;0.0;0.0
1973;United Kingdom;6.336;0.0168484941404;-0.0147541520331;0.0274125626516
1973;Other Africa;0.0;0.0;0.0;0.0
1973;China Hong Kong SAR;0.0;0.0;0.0;0.0
1973;Malaysia;0.0;0.0;0.0;0.0
2001;Finland;5.20527911624;-0.00469765212849;-0.000134273266029;0.0089640258882
2001;Hungary;3.197;0.0110933087857;0.0135971320719;0.00613554995887
2001;Ireland;0.0;0.0;0.0;0.0
2001;Sweden;16.3164682989;0.11094604485;-0.0251455325756;0.0239901095693
2001;Switzerland;6.0354799294;-0.0866841767479;0.000353662739655;0.00814051987469
2001;Kuwait;0.0;0.0;0.0;0.0
2001;Saudi Arabia;0.0;0.0;0.0;0.0
2001;Bangladesh;0.0;0.0;0.0;0.0
2001;Indonesia;0.0;0.0;0.0;0.0
2001;Thailand;0.0;0.0;0.0;0.0
2002;Canada;16.9706294972;0.0156489459622;0.00975552295324;0.0392024264744
2002;Mexico;2.206;-0.0897316492651;0.00692708052423;0.00403860525882
2002;Venezuela;0.0;0.0;0.0;0.0
2002;Czech Republic;4.2399873286;-0.104410392758;0.00823402354842;0.00921224033631
2002;Germany;37.2996334344;-0.0804862994025;-0.055833382397;0.0323442346007
2002;Netherlands;0.885536498167;0.0065425902099;0.00199784977413;0.00157305715455
2002;Romania;1.248;-0.033061517661;0.0767797800533;0.00431332898149
2002;Malaysia;0.0;0.0;0.0;0.0
2003;Germany;37.3489613975;-0.0804862994025;-0.055833382397;0.0323442346007
2003;Egypt;0.0;0.0;0.0;0.0
2003;Other Africa;0.0;0.0;0.0;0.0
2003;India;4.105;-0.0134048157099;0.0795164145348;0.0144838422715
2003;Japan;52.139;2.89673638624;-0.341032853681;0.00675652448446
2004;Austria;0.0;0.0;0.0;0.0
2004;Italy;0.0;0.0;0.0;0.0
2004;Sweden;17.5750101824;0.11094604485;-0.0251455325756;0.0239901095693
2004;Non-OECD;94.1303900529;0.0650060189181;0.0377171668464;0.245272571249
2005;US;186.256854348;0.00746257086816;0.00192590545257;0.323982320147
2008;Poland;0.0;0.0;0.0;0.0
2008;United Kingdom;11.8762294281;0.0168484941404;-0.0147541520331;0.0274125626516
2008;Iran;0.0;0.753145017818;0.0;0.00238308640307
2008;China Hong Kong SAR;0.0;0.0;0.0;0.0
2008;Malaysia;0.0;0.0;0.0;0.0
2008;Singapore;0.0;0.0;0.0;0.0
2008;Taiwan;9.23809974205;-0.134250403896;-0.00912399116697;0.0121004673597
2009;Canada;20.2437051469;0.0156489459622;0.00975552295324;0.0392024264744
2009;Argentina;1.85160881568;0.174781420765;0.0039893884581;0.00321753574139
2009;Chile;0.0;0.0;0.0;0.0
2009;Ecuador;0.0;0.0;0.0;0.0
2009;Peru;0.0;0.0;0.0;0.0
2009;Czech Republic;6.15644657646;-0.104410392758;0.00823402354842;0.00921224033631
2009;Germany;30.5317463909;-0.0804862994025;-0.055833382397;0.0323442346007
2009;Italy;0.0;0.0;0.0;0.0
2009;Norway;0.0;0.0;0.0;0.0
2009;USSR;0.0;;;
2009;Iran;0.0;0.753145017818;0.0;0.00238308640307
2009;Saudi Arabia;0.0;0.0;0.0;0.0
2009;Australia;0.0;0.0;0.0;0.0
2009;China;15.8695750554;0.244905944955;0.123949005604;0.0814816355532
2009;Indonesia;0.0;0.0;0.0;0.0
2009;Japan;65.0214961307;2.89673638624;-0.341032853681;0.00675652448446
2009;Pakistan;0.615920713219;0.151411704925;0.0622858704597;0.0021211213758
2009;of which: OECD;511.359125946;-0.00249745624859;-0.0173546849663;0.754727428751
2009;European Union #;202.352118438;-0.0231185082006;-0.0150815035623;0.320968941437
2010;Czech Republic;6.33303163325;-0.104410392758;0.00823402354842;0.00921224033631
2010;Denmark;0.0;0.0;0.0;0.0
2010;Hungary;3.56632122008;0.0110933087857;0.0135971320719;0.00613554995887
2010;Ireland;0.0;0.0;0.0;0.0
2010;Poland;0.0;0.0;0.0;0.0
2010;Slovakia;3.2977327239;-0.0272260742254;-0.0156120908864;0.00564638688397
2010;Sweden;13.0624066615;0.11094604485;-0.0251455325756;0.0239901095693
2010;United Kingdom;14.0606582913;0.0168484941404;-0.0147541520331;0.0274125626516
2010;Iran;0.0;0.753145017818;0.0;0.00238308640307
2010;Other Middle East;0.0;0.0;0.0;0.0
2010;Algeria;0.0;0.0;0.0;0.0
2010;China;16.7172014301;0.244905944955;0.123949005604;0.0814816355532
2010;China Hong Kong SAR;0.0;0.0;0.0;0.0
2010;Malaysia;0.0;0.0;0.0;0.0
2010;Thailand;0.0;0.0;0.0;0.0
2010;Vietnam;0.0;0.0;0.0;0.0
2010;Non-OECD;104.918485722;0.0650060189181;0.0377171668464;0.245272571249
2011;Austria;0.0;0.0;0.0;0.0
2011;Denmark;0.0;0.0;0.0;0.0
2011;France;100.032221569;-0.0807455355552;-0.00316767460796;0.15410022888
2011;Germany;24.4311958637;-0.0804862994025;-0.055833382397;0.0323442346007
2011;Qatar;0.0;0.0;0.0;0.0
2011;Indonesia;0.0;0.0;0.0;0.0
2011;Pakistan;0.878399782776;0.151411704925;0.0622858704597;0.0021211213758
