Year;Country;Oil Consumption (million tonnes);Growth rate per annum 2005-15;Growth rate per annum 2016.1;Share 2016.2;change_2015_over_2014
1973;Slovakia;5.444;-0.00409882077011;0.0860525560173;0.000905336303743;
1973;Other Europe & Eurasia;15.6192332;-0.00239486370868;0.032363947508;0.00780618372517;
1973;Japan;269.192;-0.0264569365005;-0.0275946152251;0.0417136870274;
1973;Taiwan;10.197;-0.00571899703992;0.00138830678969;0.0105630198957;
1973;of which: OECD;2047.2974346;-0.0109491056019;0.00905954362201;0.472318414716;
1973;European Union #;772.825928;-0.0187396429824;0.0183990517103;0.138806735408;
1974;Other S. & Cent. America;39.9326916611;0.00142497093135;0.0123998435793;0.0155064980827;
1974;Ireland;5.352;-0.0307289425959;0.0304925400744;0.0015936213772;
1974;USSR;333.061393873;;;;
1974;Other Middle East;12.3460888839;0.0188686324944;0.00807818200903;0.0174934526445;
1974;China Hong Kong SAR;4.969;0.0267366408909;0.0316545234922;0.00427590312973;
1974;Japan;259.032;-0.0264569365005;-0.0275946152251;0.0417136870274;
1974;Malaysia;4.11058604651;0.0241358666491;0.0182128990693;0.00821360555306;
1974;Singapore;7.56;0.0530319966497;0.0371414080053;0.0163371941139;
1975;Belgium;25.404;-0.00822683787184;0.0234014800922;0.00719046707606;
1975;Bulgaria;11.965;-0.0098635722614;0.029293770316;0.00102224459515;
1975;Denmark;15.745;-0.0136208830132;0.00345635392828;0.00181933648919;
1975;Hungary;10.049;-0.00505255458513;0.012614501929;0.00160747232431;
1975;Poland;13.491;0.0108497831108;0.0876304063679;0.0061567395336;
1975;Switzerland;12.511;-0.0130414471323;-0.0543725268229;0.00230358531222;
1975;Other Europe & Eurasia;16.20292;-0.00239486370868;0.032363947508;0.00780618372517;
1975;Iran;21.8438307761;0.00482951810473;-0.0107170111668;0.0189728435234;
1975;Qatar;0.224;0.116115748313;0.0915918215674;0.00264893774133;
1975;Other Middle East;13.1919255434;0.0188686324944;0.00807818200903;0.0174934526445;
1975;China;68.25;0.054997375502;0.0271186796805;0.130969649145;
1975;China Hong Kong SAR;4.67;0.0267366408909;0.0316545234922;0.00427590312973;
1975;Singapore;7.386;0.0530319966497;0.0371414080053;0.0163371941139;
1975;Taiwan;10.61;-0.00571899703992;0.00138830678969;0.0105630198957;
1976;Canada;85.436;-0.000462457115434;0.0151149879346;0.0228425337456;
1976;Brazil;46.9438640271;0.0400598029266;-0.0557473535251;0.0314205348452;
1976;Italy;98.819;-0.0399840478651;0.00535804470244;0.013150196978;
1976;Norway;8.957;0.00150172946995;0.00728896316364;0.00235664127744;
1976;Sweden;29.039;-0.019261880171;0.0371515768563;0.00332547393951;
1976;Other Africa;30.4940154005;0.0277116594974;0.0369337471186;0.0223893330743;
1976;Philippines;9.954;0.0214814084468;0.0845896779434;0.00450764784676;
1976;Taiwan;13.68;-0.00571899703992;0.00138830678969;0.0105630198957;
1977;Other S. & Cent. America;42.1491503103;0.00142497093135;0.0123998435793;0.0155064980827;
1977;Ireland;5.658;-0.0307289425959;0.0304925400744;0.0015936213772;
1977;Italy;96.064;-0.0399840478651;0.00535804470244;0.013150196978;
1977;Romania;16.501;-0.0136769507416;0.0337478710484;0.00214835480613;
1977;Slovakia;6.813;-0.00409882077011;0.0860525560173;0.000905336303743;
1977;Sweden;28.049;-0.019261880171;0.0371515768563;0.00332547393951;
1977;Turkey;15.938;0.0238713247005;0.0557059383059;0.00931871739344;
1977;USSR;372.132028412;;;;
1977;Israel;6.397;-0.00693388287314;0.0194729633704;0.00262996144278;
1977;United Arab Emirates;1.393;0.050479840448;0.0608684943381;0.00983813721823;
1977;Egypt;10.366;0.0288434376484;0.0228172321681;0.00919830128259;
1977;Australia;31.192;0.0194166958136;-0.00334100144943;0.0108263104513;
1978;Mexico;41.550670461;-0.00733385044388;-0.0210499792963;0.0187495392397;
1978;Argentina;24.527;0.0447990107358;-0.011319514322;0.0072211961883;
1978;Brazil;53.3815283768;0.0400598029266;-0.0557473535251;0.0314205348452;
1978;Trinidad & Tobago;2.773;0.0292400641048;-0.0430764934834;0.000487556333997;
1978;Sweden;26.6014247191;-0.019261880171;0.0371515768563;0.00332547393951;
1978;United Kingdom;94.303;-0.0153694792323;0.0165550944849;0.0165542352039;
1978;Other Europe & Eurasia;20.2772382;-0.00239486370868;0.032363947508;0.00780618372517;
1978;Iran;31.1991950255;0.00482951810473;-0.0107170111668;0.0189728435234;
1978;Israel;6.821;-0.00693388287314;0.0194729633704;0.00262996144278;
1978;Kuwait;4.397;0.0132316560698;-0.0152686603286;0.00497767994076;
1978;Algeria;4.521;0.0583887845937;-0.0319442855764;0.00427601652962;
1978;China;91.25;0.054997375502;0.0271186796805;0.130969649145;
1978;Japan;264.059;-0.0264569365005;-0.0275946152251;0.0417136870274;
1979;Canada;91.501;-0.000462457115434;0.0151149879346;0.0228425337456;
1979;Venezuela;17.0208323628;0.00675111521676;-0.0533052722867;0.00649704217475;
1979;Czech Republic;12.461;-0.0106302423772;-0.0615458079398;0.00190153982563;
1979;Ireland;6.35;-0.0307289425959;0.0304925400744;0.0015936213772;
1979;Portugal;7.874007;-0.0348163102812;-0.0319679576469;0.00252833392023;
1979;Other Middle East;21.6266492455;0.0188686324944;0.00807818200903;0.0174934526445;
1979;Other Africa;36.541650076;0.0277116594974;0.0369337471186;0.0223893330743;
1979;Philippines;11.589;0.0214814084468;0.0845896779434;0.00450764784676;
1979;Singapore;9.648;0.0530319966497;0.0371414080053;0.0163371941139;
1979;South Korea;24.367;0.00830891716715;0.0706457840114;0.0276466983478;
1980;Czech Republic;11.6;-0.0106302423772;-0.0615458079398;0.00190153982563;
1980;Sweden;24.7804858427;-0.019261880171;0.0371515768563;0.00332547393951;
1980;Turkey;15.396;0.0238713247005;0.0557059383059;0.00931871739344;
1980;Iran;28.7658743226;0.00482951810473;-0.0107170111668;0.0189728435234;
1980;Algeria;5.469;0.0583887845937;-0.0319442855764;0.00427601652962;
1980;Egypt;13.165;0.0288434376484;0.0228172321681;0.00919830128259;
1980;South Africa;11.983;0.0116184904193;-0.0359191087746;0.00609755641375;
1980;Malaysia;8.15479251356;0.0241358666491;0.0182128990693;0.00821360555306;
1980;Pakistan;5.012;0.0489938301027;0.114379245848;0.0062177443095;
1980;Thailand;11.582;0.0224760904857;0.0262553690772;0.0133441181982;
1981;Brazil;52.2798342146;0.0400598029266;-0.0557473535251;0.0314205348452;
1981;Peru;6.645;0.0412579261803;0.0683526883105;0.00258972242776;
1981;Belgium;23.429;-0.00822683787184;0.0234014800922;0.00719046707606;
2001;US;882.806754456;-0.00909539133999;0.0050321159005;0.195354032264;
2001;Argentina;19.55;0.0447990107358;-0.011319514322;0.0072211961883;
2001;Brazil;96.0946207743;0.0400598029266;-0.0557473535251;0.0314205348452;
2001;Venezuela;27.0139991361;0.00675111521676;-0.0533052722867;0.00649704217475;
2001;Belgium;30.966;-0.00822683787184;0.0234014800922;0.00719046707606;
2001;Hungary;6.692;-0.00505255458513;0.012614501929;0.00160747232431;
2001;Italy;92.799;-0.0399840478651;0.00535804470244;0.013150196978;
2001;Portugal;16.083923;-0.0348163102812;-0.0319679576469;0.00252833392023;
2001;Romania;10.604;-0.0136769507416;0.0337478710484;0.00214835480613;
2001;Slovakia;3.188;-0.00409882077011;0.0860525560173;0.000905336303743;
2001;Iran;70.7063771561;0.00482951810473;-0.0107170111668;0.0189728435234;
2001;Saudi Arabia;75.9088043295;0.0586763497935;0.00501110004667;0.0380094014126;
2001;China;229.087642659;0.054997375502;0.0271186796805;0.130969649145;
2001;India;106.964;0.0485498215076;0.0830548464437;0.0481376415857;
2001;Philippines;16.485;0.0214814084468;0.0845896779434;0.00450764784676;
2001;South Korea;103.517;0.00830891716715;0.0706457840114;0.0276466983478;
2001;Other Asia Pacific;13.6251102889;0.0444323724989;0.0456177256735;0.00551434848402;
2001;European Union #;712.306648327;-0.0187396429824;0.0183990517103;0.138806735408;
2002;Argentina;18.06;0.0447990107358;-0.011319514322;0.0072211961883;
2002;Trinidad & Tobago;1.83839469363;0.0292400641048;-0.0430764934834;0.000487556333997;
2002;Venezuela;28.1698187167;0.00675111521676;-0.0533052722867;0.00649704217475;
2002;Austria;13.16;-0.0115553585964;0.0134464389138;0.002864706901;
2002;Turkey;30.865;0.0238713247005;0.0557059383059;0.00931871739344;
2002;Other Europe & Eurasia;29.0610823902;-0.00239486370868;0.032363947508;0.00780618372517;
2002;Algeria;9.734;0.0583887845937;-0.0319442855764;0.00427601652962;
2002;South Africa;23.0511648816;0.0116184904193;-0.0359191087746;0.00609755641375;
2002;Australia;38.6510125374;0.0194166958136;-0.00334100144943;0.0108263104513;
2002;Pakistan;17.978;0.0489938301027;0.114379245848;0.0062177443095;
2002;Other Asia Pacific;13.9754171068;0.0444323724989;0.0456177256735;0.00551434848402;
2003;Argentina;18.6;0.0447990107358;-0.011319514322;0.0072211961883;
2003;Peru;6.535;0.0412579261803;0.0683526883105;0.00258972242776;
2003;Trinidad & Tobago;1.74716557568;0.0292400641048;-0.0430764934834;0.000487556333997;
2003;Austria;14.238;-0.0115553585964;0.0134464389138;0.002864706901;
2003;Greece;20.293;-0.0295592675986;0.0279833729062;0.0034804128338;
2003;Hungary;6.139;-0.00505255458513;0.012614501929;0.00160747232431;
2003;Ireland;8.534;-0.0307289425959;0.0304925400744;0.0015936213772;
2003;Italy;92.075;-0.0399840478651;0.00535804470244;0.013150196978;
2003;Netherlands;45.0578647679;-0.0253209020645;0.0284483992948;0.00904085715724;
2003;Norway;10.36;0.00150172946995;0.00728896316364;0.00235664127744;
2003;Poland;20.2081292404;0.0108497831108;0.0876304063679;0.0061567395336;
2003;Switzerland;12.062;-0.0130414471323;-0.0543725268229;0.00230358531222;
2003;Other Europe & Eurasia;31.2049547046;-0.00239486370868;0.032363947508;0.00780618372517;
2003;Saudi Arabia;82.9063119813;0.0586763497935;0.00501110004667;0.0380094014126;
2003;South Africa;23.8829687765;0.0116184904193;-0.0359191087746;0.00609755641375;
2003;Singapore;35.2018;0.0530319966497;0.0371414080053;0.0163371941139;
2004;Bulgaria;4.298;-0.0098635722614;0.029293770316;0.00102224459515;
2004;Finland;10.693;-0.0235096443704;0.0264798600218;0.00203667226753;
2004;Greece;20.116;-0.0295592675986;0.0279833729062;0.0034804128338;
2004;Hungary;6.345;-0.00505255458513;0.012614501929;0.00160747232431;
2004;Norway;10.0091806523;0.00150172946995;0.00728896316364;0.00235664127744;
2004;Turkey;31.104;0.0238713247005;0.0557059383059;0.00931871739344;
2004;USSR;0.0;;;;
2004;Other Middle East;60.1030846606;0.0188686324944;0.00807818200903;0.0174934526445;
2004;Egypt;26.821;0.0288434376484;0.0228172321681;0.00919830128259;
2004;India;119.4664;0.0485498215076;0.0830548464437;0.0481376415857;
2004;Indonesia;62.0596225776;0.0155878663517;0.00835735947919;0.0164290398277;
2004;Japan;243.836221592;-0.0264569365005;-0.0275946152251;0.0417136870274;
2004;Other Asia Pacific;14.6296099935;0.0444323724989;0.0456177256735;0.00551434848402;
2004;Non-OECD;1595.50188835;0.0338179471104;0.020423090801;0.527681585284;
2005;Chile;12.4611488362;0.0353551914879;0.00378454607745;0.00401818944654;
2005;Trinidad & Tobago;1.68283905577;0.0292400641048;-0.0430764934834;0.000487556333997;
2005;Venezuela;28.2713383606;0.00675111521676;-0.0533052722867;0.00649704217475;
2005;Belgium;33.624;-0.00822683787184;0.0234014800922;0.00719046707606;
2005;Denmark;9.163;-0.0136208830132;0.00345635392828;0.00181933648919;
2005;Finland;11.09054705;-0.0235096443704;0.0264798600218;0.00203667226753;
2005;Greece;20.138;-0.0295592675986;0.0279833729062;0.0034804128338;
2005;Italy;86.674;-0.0399840478651;0.00535804470244;0.013150196978;
2005;Poland;22.3905649901;0.0108497831108;0.0876304063679;0.0061567395336;
2005;Romania;10.509;-0.0136769507416;0.0337478710484;0.00214835480613;
2005;Slovakia;3.827;-0.00409882077011;0.0860525560173;0.000905336303743;
2005;Kuwait;19.5291591543;0.0132316560698;-0.0152686603286;0.00497767994076;
2005;Qatar;3.564355;0.116115748313;0.0915918215674;0.00264893774133;
2005;Other Africa;72.3834278623;0.0277116594974;0.0369337471186;0.0223893330743;
2005;China Hong Kong SAR;14.027;0.0267366408909;0.0316545234922;0.00427590312973;
2005;Taiwan;49.2216308782;-0.00571899703992;0.00138830678969;0.0105630198957;
2005;Other Asia Pacific;15.0445728418;0.0444323724989;0.0456177256735;0.00551434848402;
2005;European Union #;725.624356216;-0.0187396429824;0.0183990517103;0.138806735408;
2006;Finland;10.672633206;-0.0235096443704;0.0264798600218;0.00203667226753;
2006;France;92.9943;-0.0190468023712;-0.00804632742163;0.0172860782849;
2006;Hungary;7.755;-0.00505255458513;0.012614501929;0.00160747232431;
2006;Ireland;9.277;-0.0307289425959;0.0304925400744;0.0015936213772;
2006;Italy;86.72;-0.0399840478651;0.00535804470244;0.013150196978;
2006;Portugal;14.609483;-0.0348163102812;-0.0319679576469;0.00252833392023;
2006;Slovakia;3.429;-0.00409882077011;0.0860525560173;0.000905336303743;
2006;Turkey;32.059;0.0238713247005;0.0557059383059;0.00931871739344;
2006;USSR;0.0;;;;
2006;Algeria;11.5159;0.0583887845937;-0.0319442855764;0.00427601652962;
2006;China;353.146190191;0.054997375502;0.0271186796805;0.130969649145;
2006;India;128.2562;0.0485498215076;0.0830548464437;0.0481376415857;
2006;Malaysia;28.880528684;0.0241358666491;0.0182128990693;0.00821360555306;
2006;Vietnam;11.972497;0.0443359635328;0.0618389447407;0.00454191467685;
2006;of which: OECD;2291.73716913;-0.0109491056019;0.00905954362201;0.472318414716;
2007;Brazil;107.493045739;0.0400598029266;-0.0557473535251;0.0314205348452;
2007;Colombia;10.7375480055;0.0366222099947;0.0202896877736;0.00360108475993;
2007;Venezuela;29.6718080855;0.00675111521676;-0.0533052722867;0.00649704217475;
2007;Spain;80.34299452;-0.0255552408429;0.0181216644347;0.0141412982703;
2007;Turkey;32.599;0.0238713247005;0.0557059383059;0.00931871739344;
2007;Other Middle East;61.6321732805;0.0188686324944;0.00807818200903;0.0174934526445;
2007;China Hong Kong SAR;16.382116702;0.0267366408909;0.0316545234922;0.00427590312973;
2007;Malaysia;30.8085805076;0.0241358666491;0.0182128990693;0.00821360555306;
2009;Turkey;32.61;0.0238713247005;0.0557059383059;0.00931871739344;
2009;United Kingdom;75.8217648109;-0.0153694792323;0.0165550944849;0.0165542352039;
2009;USSR;0.0;;;;
2009;Saudi Arabia;125.912010908;0.0586763497935;0.00501110004667;0.0380094014126;
2009;Egypt;34.39223;0.0288434376484;0.0228172321681;0.00919830128259;
2009;Other Africa;83.2177335524;0.0277116594974;0.0369337471186;0.0223893330743;
2009;China;392.814111318;0.054997375502;0.0271186796805;0.130969649145;
2009;India;152.56368662;0.0485498215076;0.0830548464437;0.0481376415857;
1994;Philippines;14.896;0.0214814084468;0.0845896779434;0.00450764784676;
1995;Mexico;74.7503955606;-0.00733385044388;-0.0210499792963;0.0187495392397;
1995;Argentina;20.309;0.0447990107358;-0.011319514322;0.0072211961883;
1995;Ecuador;5.053;0.0412177042731;-0.0664924008657;0.00249937082813;
1995;Denmark;10.581;-0.0136208830132;0.00345635392828;0.00181933648919;
1995;Romania;13.494;-0.0136769507416;0.0337478710484;0.00214835480613;
1995;Spain;57.469;-0.0255552408429;0.0181216644347;0.0141412982703;
1995;Switzerland;11.797;-0.0130414471323;-0.0543725268229;0.00230358531222;
1995;Saudi Arabia;60.2229057338;0.0586763497935;0.00501110004667;0.0380094014126;
1995;Australia;36.453968887;0.0194166958136;-0.00334100144943;0.0108263104513;
1995;India;75.232;0.0485498215076;0.0830548464437;0.0481376415857;
1995;New Zealand;5.65544563809;0.0068308856701;0.0183967458389;0.00173193495163;
1995;Philippines;16.796;0.0214814084468;0.0845896779434;0.00450764784676;
1995;European Union #;680.612276337;-0.0187396429824;0.0183990517103;0.138806735408;
1996;Ecuador;5.679;0.0412177042731;-0.0664924008657;0.00249937082813;
1996;Bulgaria;4.293;-0.0098635722614;0.029293770316;0.00102224459515;
1996;Kuwait;6.906;0.0132316560698;-0.0152686603286;0.00497767994076;
1996;Qatar;1.851;0.116115748313;0.0915918215674;0.00264893774133;
1996;China;175.66742;0.054997375502;0.0271186796805;0.130969649145;
1996;India;81.062;0.0485498215076;0.0830548464437;0.0481376415857;
1997;Germany;136.452;-0.0106184431232;0.0242856338125;0.0255724107951;
1997;Netherlands;40.2875569453;-0.0253209020645;0.0284483992948;0.00904085715724;
1997;United Kingdom;81.692;-0.0153694792323;0.0165550944849;0.0165542352039;
1997;Iran;68.5032239633;0.00482951810473;-0.0107170111668;0.0189728435234;
1997;Kuwait;7.50643323442;0.0132316560698;-0.0152686603286;0.00497767994076;
1997;Other Middle East;49.5418967801;0.0188686324944;0.00807818200903;0.0174934526445;
1997;South Africa;21.0009541489;0.0116184904193;-0.0359191087746;0.00609755641375;
1997;Other Africa;56.1289323754;0.0277116594974;0.0369337471186;0.0223893330743;
1997;China;192.15135;0.054997375502;0.0271186796805;0.130969649145;
1997;China Hong Kong SAR;9.281;0.0267366408909;0.0316545234922;0.00427590312973;
1997;Indonesia;48.869;0.0155878663517;0.00835735947919;0.0164290398277;
1997;Thailand;37.6583631702;0.0224760904857;0.0262553690772;0.0133441181982;
1998;Trinidad & Tobago;0.98;0.0292400641048;-0.0430764934834;0.000487556333997;
1998;Bulgaria;4.434;-0.0098635722614;0.029293770316;0.00102224459515;
1998;Finland;10.777;-0.0235096443704;0.0264798600218;0.00203667226753;
1998;France;94.978;-0.0190468023712;-0.00804632742163;0.0172860782849;
1998;Spain;66.68454466;-0.0255552408429;0.0181216644347;0.0141412982703;
1998;Sweden;17.184591573;-0.019261880171;0.0371515768563;0.00332547393951;
1998;Turkey;29.796;0.0238713247005;0.0557059383059;0.00931871739344;
1998;Other Europe & Eurasia;26.9369291897;-0.00239486370868;0.032363947508;0.00780618372517;
1998;United Arab Emirates;20.407;0.050479840448;0.0608684943381;0.00983813721823;
1998;Japan;256.153493587;-0.0264569365005;-0.0275946152251;0.0417136870274;
1998;Malaysia;20.2923502305;0.0241358666491;0.0182128990693;0.00821360555306;
1998;Pakistan;17.594;0.0489938301027;0.114379245848;0.0062177443095;
1998;South Korea;93.91;0.00830891716715;0.0706457840114;0.0276466983478;
1998;Thailand;34.4596187351;0.0224760904857;0.0262553690772;0.0133441181982;
1999;Brazil;96.8326419472;0.0400598029266;-0.0557473535251;0.0314205348452;
1999;Other S. & Cent. America;59.9200178829;0.00142497093135;0.0123998435793;0.0155064980827;
1999;Belgium;30.109;-0.00822683787184;0.0234014800922;0.00719046707606;
1999;Bulgaria;4.116;-0.0098635722614;0.029293770316;0.00102224459515;
1999;Finland;10.863;-0.0235096443704;0.0264798600218;0.00203667226753;
1999;France;96.448;-0.0190468023712;-0.00804632742163;0.0172860782849;
1999;Poland;21.7621975175;0.0108497831108;0.0876304063679;0.0061567395336;
1999;Algeria;8.11;0.0583887845937;-0.0319442855764;0.00427601652962;
1999;South Africa;21.6157486605;0.0116184904193;-0.0359191087746;0.00609755641375;
1999;Japan;260.689879814;-0.0264569365005;-0.0275946152251;0.0417136870274;
1999;Pakistan;18.222;0.0489938301027;0.114379245848;0.0062177443095;
2000;Brazil;94.369569825;0.0400598029266;-0.0557473535251;0.0314205348452;
2000;Chile;11.8164890307;0.0353551914879;0.00378454607745;0.00401818944654;
2000;Venezuela;23.8972181977;0.00675111521676;-0.0533052722867;0.00649704217475;
2000;Bulgaria;4.11;-0.0098635722614;0.029293770316;0.00102224459515;
2000;Hungary;6.849;-0.00505255458513;0.012614501929;0.00160747232431;
2000;Portugal;15.999759;-0.0348163102812;-0.0319679576469;0.00252833392023;
2000;Spain;69.8982672259;-0.0255552408429;0.0181216644347;0.0141412982703;
2000;United Arab Emirates;19.666;0.050479840448;0.0608684943381;0.00983813721823;
2000;South Africa;21.990768673;0.0116184904193;-0.0359191087746;0.00609755641375;
2000;Indonesia;54.3105595957;0.0155878663517;0.00835735947919;0.0164290398277;
2000;Pakistan;18.836;0.0489938301027;0.114379245848;0.0062177443095;
2000;Philippines;16.576;0.0214814084468;0.0845896779434;0.00450764784676;
2000;Vietnam;8.27;0.0443359635328;0.0618389447407;0.00454191467685;
2000;Non-OECD;1367.83044098;0.0338179471104;0.020423090801;0.527681585284;
2001;Canada;91.3470671954;-0.000462457115434;0.0151149879346;0.0228425337456;
2001;Mexico;86.607726037;-0.00733385044388;-0.0210499792963;0.0187495392397;
2001;Austria;12.889;-0.0115553585964;0.0134464389138;0.002864706901;
2001;France;95.454;-0.0190468023712;-0.00804632742163;0.0172860782849;
2001;Germany;131.589;-0.0106184431232;0.0242856338125;0.0255724107951;
2001;Norway;10.223;0.00150172946995;0.00728896316364;0.00235664127744;
2001;Other Europe & Eurasia;27.8330045854;-0.00239486370868;0.032363947508;0.00780618372517;
2001;Kuwait;12.1683814101;0.0132316560698;-0.0152686603286;0.00497767994076;
2001;United Arab Emirates;19.394;0.050479840448;0.0608684943381;0.00983813721823;
2001;Other Africa;62.5020644852;0.0277116594974;0.0369337471186;0.0223893330743;
2001;Australia;38.8337974579;0.0194166958136;-0.00334100144943;0.0108263104513;
2001;China Hong Kong SAR;11.952;0.0267366408909;0.0316545234922;0.00427590312973;
2001;Taiwan;45.4277671378;-0.00571899703992;0.00138830678969;0.0105630198957;
2001;Thailand;34.2304142735;0.0224760904857;0.0262553690772;0.0133441181982;
2001;Non-OECD;1404.29334316;0.0338179471104;0.020423090801;0.527681585284;
2002;US;883.54503949;-0.00909539133999;0.0050321159005;0.195354032264;
2002;Canada;93.8315523857;-0.000462457115434;0.0151149879346;0.0228425337456;
2002;Ecuador;6.813;0.0412177042731;-0.0664924008657;0.00249937082813;
1979;of which: OECD;2109.63086561;-0.0109491056019;0.00905954362201;0.472318414716;
1980;US;788.147549981;-0.00909539133999;0.0050321159005;0.195354032264;
1980;Mexico;49.3960837792;-0.00733385044388;-0.0210499792963;0.0187495392397;
1994;Romania;11.246;-0.0136769507416;0.0337478710484;0.00214835480613;
1994;United Kingdom;83.204;-0.0153694792323;0.0165550944849;0.0165542352039;
1994;Pakistan;14.44;0.0489938301027;0.114379245848;0.0062177443095;
1994;Taiwan;34.3037463533;-0.00571899703992;0.00138830678969;0.0105630198957;
1994;Thailand;31.1766457513;0.0224760904857;0.0262553690772;0.0133441181982;
1994;Vietnam;4.36;0.0443359635328;0.0618389447407;0.00454191467685;
1994;of which: OECD;2059.95919735;-0.0109491056019;0.00905954362201;0.472318414716;
1995;US;795.521091551;-0.00909539133999;0.0050321159005;0.195354032264;
1995;Trinidad & Tobago;1.283;0.0292400641048;-0.0430764934834;0.000487556333997;
1995;Czech Republic;8.005;-0.0106302423772;-0.0615458079398;0.00190153982563;
1995;France;89.041;-0.0190468023712;-0.00804632742163;0.0172860782849;
1995;Hungary;7.651;-0.00505255458513;0.012614501929;0.00160747232431;
1995;Netherlands;38.675817872;-0.0253209020645;0.0284483992948;0.00904085715724;
1995;Poland;14.935;0.0108497831108;0.0876304063679;0.0061567395336;
1995;Iran;63.9469312045;0.00482951810473;-0.0107170111668;0.0189728435234;
1995;Qatar;1.745;0.116115748313;0.0915918215674;0.00264893774133;
1995;Other Middle East;49.5767908139;0.0188686324944;0.00807818200903;0.0174934526445;
1995;China Hong Kong SAR;9.568;0.0267366408909;0.0316545234922;0.00427590312973;
1995;Indonesia;41.548;0.0155878663517;0.00835735947919;0.0164290398277;
1995;Pakistan;15.663;0.0489938301027;0.114379245848;0.0062177443095;
1995;South Korea;94.845;0.00830891716715;0.0706457840114;0.0276466983478;
1995;Thailand;33.9653251704;0.0224760904857;0.0262553690772;0.0133441181982;
1995;Vietnam;4.797;0.0443359635328;0.0618389447407;0.00454191467685;
1996;US;823.642070611;-0.00909539133999;0.0050321159005;0.195354032264;
1996;Mexico;76.8423204326;-0.00733385044388;-0.0210499792963;0.0187495392397;
1996;Argentina;21.11;0.0447990107358;-0.011319514322;0.0072211961883;
1996;Chile;10.8937419119;0.0353551914879;0.00378454607745;0.00401818944654;
1996;Austria;11.704;-0.0115553585964;0.0134464389138;0.002864706901;
1996;Ireland;6.001;-0.0307289425959;0.0304925400744;0.0015936213772;
1996;Norway;10.166;0.00150172946995;0.00728896316364;0.00235664127744;
1996;Sweden;18.4633817978;-0.019261880171;0.0371515768563;0.00332547393951;
1996;USSR;0.0;;;;
1996;Saudi Arabia;62.1513052017;0.0586763497935;0.00501110004667;0.0380094014126;
1996;Other Middle East;49.1210248868;0.0188686324944;0.00807818200903;0.0174934526445;
1996;Indonesia;44.103;0.0155878663517;0.00835735947919;0.0164290398277;
1996;Taiwan;37.1902236743;-0.00571899703992;0.00138830678969;0.0105630198957;
1996;Non-OECD;1230.75055228;0.0338179471104;0.020423090801;0.527681585284;
1997;Argentina;21.099;0.0447990107358;-0.011319514322;0.0072211961883;
1997;Ecuador;6.517;0.0412177042731;-0.0664924008657;0.00249937082813;
1997;Other S. & Cent. America;55.5525095864;0.00142497093135;0.0123998435793;0.0155064980827;
1997;Finland;10.299;-0.0235096443704;0.0264798600218;0.00203667226753;
1997;Norway;10.278;0.00150172946995;0.00728896316364;0.00235664127744;
1997;Portugal;14.486757;-0.0348163102812;-0.0319679576469;0.00252833392023;
1997;Sweden;17.0768016854;-0.019261880171;0.0371515768563;0.00332547393951;
1997;Israel;11.677723724;-0.00693388287314;0.0194729633704;0.00262996144278;
1997;Saudi Arabia;63.2229593392;0.0586763497935;0.00501110004667;0.0380094014126;
1997;United Arab Emirates;20.514;0.050479840448;0.0608684943381;0.00983813721823;
1997;Philippines;18.842;0.0214814084468;0.0845896779434;0.00450764784676;
1997;Taiwan;38.671256419;-0.00571899703992;0.00138830678969;0.0105630198957;
1997;Other Asia Pacific;11.4823788283;0.0444323724989;0.0456177256735;0.00551434848402;
1998;US;850.56628638;-0.00909539133999;0.0050321159005;0.195354032264;
1998;Mexico;84.1502367672;-0.00733385044388;-0.0210499792963;0.0187495392397;
1998;Brazil;95.7705333188;0.0400598029266;-0.0557473535251;0.0314205348452;
1998;Other S. & Cent. America;58.4203129437;0.00142497093135;0.0123998435793;0.0155064980827;
1998;Austria;12.379;-0.0115553585964;0.0134464389138;0.002864706901;
1998;Greece;18.642;-0.0295592675986;0.0279833729062;0.0034804128338;
1998;Hungary;7.431;-0.00505255458513;0.012614501929;0.00160747232431;
1998;Switzerland;13.003;-0.0130414471323;-0.0543725268229;0.00230358531222;
1998;USSR;0.0;;;;
1998;Israel;12.418905006;-0.00693388287314;0.0194729633704;0.00262996144278;
1998;Qatar;2.011;0.116115748313;0.0915918215674;0.00264893774133;
1998;Other Middle East;50.8995171394;0.0188686324944;0.00807818200903;0.0174934526445;
1998;Other Africa;56.8635428724;0.0277116594974;0.0369337471186;0.0223893330743;
1998;Vietnam;6.968;0.0443359635328;0.0618389447407;0.00454191467685;
1998;of which: OECD;2180.1599234;-0.0109491056019;0.00905954362201;0.472318414716;
1999;Colombia;11.0866805967;0.0366222099947;0.0202896877736;0.00360108475993;
1999;Venezuela;23.8068318485;0.00675111521676;-0.0533052722867;0.00649704217475;
1999;Germany;132.396;-0.0106184431232;0.0242856338125;0.0255724107951;
1999;Ireland;8.343;-0.0307289425959;0.0304925400744;0.0015936213772;
1999;Norway;10.1982836795;0.00150172946995;0.00728896316364;0.00235664127744;
1999;Romania;9.476;-0.0136769507416;0.0337478710484;0.00214835480613;
1999;Israel;13.227713387;-0.00693388287314;0.0194729633704;0.00262996144278;
1999;Kuwait;11.7446332344;0.0132316560698;-0.0152686603286;0.00497767994076;
1999;Saudi Arabia;69.8529499644;0.0586763497935;0.00501110004667;0.0380094014126;
1999;Egypt;27.812;0.0288434376484;0.0228172321681;0.00919830128259;
